Timestamp,Heart Rate,Acceleration X,Acceleration Y,Acceleration Z
2024-09-11 06:10:14,63.0,0.106597900390625,0.427886962890625,-0.897491455078125
2024-09-11 06:10:16,63.0,0.10467529296875,0.4289703369140625,-0.89923095703125
2024-09-11 06:10:18,63.0,0.1083526611328125,0.4338531494140625,-0.89337158203125
2024-09-11 06:10:20,63.0,0.1042938232421875,0.4376983642578125,-0.89459228515625
2024-09-11 06:10:22,63.0,0.1036224365234375,0.43975830078125,-0.89324951171875
2024-09-11 06:10:24,63.0,0.10516357421875,0.43780517578125,-0.8950958251953125
2024-09-11 06:10:26,63.0,0.103851318359375,0.4360198974609375,-0.89556884765625
2024-09-11 06:10:28,62.00000000000001,0.106231689453125,0.487884521484375,-0.87567138671875
2024-09-11 06:10:30,62.00000000000001,0.104278564453125,0.483978271484375,-0.8743896484375
2024-09-11 06:10:32,62.00000000000001,0.101287841796875,0.4560394287109375,-0.876068115234375
2024-09-11 06:10:34,65.0,-0.6420745849609375,0.369964599609375,-0.5868377685546875
2024-09-11 06:10:36,65.0,-0.878265380859375,0.3684539794921875,-0.3648681640625
2024-09-11 06:10:38,71.0,-0.2251739501953125,-0.349273681640625,-0.723785400390625
2024-09-11 06:10:40,71.0,-0.4283447265625,-0.60943603515625,0.709075927734375
2024-09-11 06:10:42,71.0,-0.21917724609375,-0.88458251953125,0.395233154296875
2024-09-11 06:10:44,80.0,-0.1903076171875,-0.6693878173828125,0.74493408203125
2024-09-11 06:10:46,80.0,-0.1323699951171875,-0.7568511962890625,0.641937255859375
2024-09-11 06:10:48,86.0,-0.130126953125,-0.75653076171875,0.6417999267578125
2024-09-11 06:10:50,86.0,-0.126434326171875,-0.7550506591796875,0.6439361572265625
2024-09-11 06:10:52,86.0,-0.12646484375,-0.7555084228515625,0.6446685791015625
2024-09-11 06:10:54,89.0,-0.1242523193359375,-0.75628662109375,0.6435699462890625
2024-09-11 06:10:56,89.0,-0.122406005859375,-0.758148193359375,0.645263671875
2024-09-11 06:10:58,99.0,-0.125091552734375,-0.7554931640625,0.6454315185546875
2024-09-11 06:11:00,99.0,-0.123809814453125,-0.756103515625,0.64556884765625
2024-09-11 06:11:02,99.0,-0.1233062744140625,-0.7558746337890625,0.6448974609375
2024-09-11 06:11:04,98.0,-0.121856689453125,-0.757476806640625,0.6420745849609375
2024-09-11 06:11:06,98.0,-0.12237548828125,-0.760894775390625,0.641021728515625
2024-09-11 06:11:08,83.0,-0.1223907470703125,-0.7604827880859375,0.6413421630859375
2024-09-11 06:11:10,83.0,-0.1226959228515625,-0.7599639892578125,0.6399078369140625
2024-09-11 06:11:12,83.0,-0.123260498046875,-0.7613372802734375,0.6416168212890625
2024-09-11 06:11:14,66.0,-0.122467041015625,-0.7603759765625,0.6402130126953125
2024-09-11 06:11:16,66.0,-0.1230926513671875,-0.7610626220703125,0.639007568359375
2024-09-11 06:11:18,60.0,-0.1225738525390625,-0.760101318359375,0.64019775390625
2024-09-11 06:11:20,60.0,-0.1209564208984375,-0.7604827880859375,0.6403656005859375
2024-09-11 06:11:22,57.0,-0.12109375,-0.7606658935546875,0.64111328125
2024-09-11 06:11:24,57.0,-0.1212615966796875,-0.7603912353515625,0.6394805908203125
2024-09-11 06:11:26,57.0,-0.12139892578125,-0.761444091796875,0.6417083740234375
2024-09-11 06:11:28,55.0,-0.1236572265625,-0.761566162109375,0.639251708984375
2024-09-11 06:11:30,55.0,-0.1230621337890625,-0.76068115234375,0.6409454345703125
2024-09-11 06:11:32,55.0,-0.1209716796875,-0.757965087890625,0.6394500732421875
2024-09-11 06:11:34,54.0,-0.12158203125,-0.759185791015625,0.6426544189453125
2024-09-11 06:11:36,54.0,-0.12109375,-0.761383056640625,0.640716552734375
2024-09-11 06:11:38,54.0,-0.1195068359375,-0.759063720703125,0.6403961181640625
2024-09-11 06:11:40,54.0,-0.119873046875,-0.760101318359375,0.6407928466796875
2024-09-11 06:11:42,54.0,-0.1199493408203125,-0.761505126953125,0.6426849365234375
2024-09-11 06:11:44,53.0,-0.121490478515625,-0.759552001953125,0.640228271484375
2024-09-11 06:11:46,53.0,-0.1225738525390625,-0.759033203125,0.642120361328125
2024-09-11 06:11:48,53.0,-0.1199493408203125,-0.760223388671875,0.6419677734375
2024-09-11 06:11:50,53.0,-0.1197357177734375,-0.75958251953125,0.64288330078125
2024-09-11 06:11:52,53.0,-0.11859130859375,-0.7598114013671875,0.640869140625
2024-09-11 06:11:54,53.0,-0.1228179931640625,-0.7597503662109375,0.6400604248046875
2024-09-11 06:11:56,53.0,-0.1195831298828125,-0.760284423828125,0.6412200927734375
2024-09-11 06:11:58,54.0,-0.1197662353515625,-0.75897216796875,0.641021728515625
2024-09-11 06:12:00,54.0,-0.121551513671875,-0.759735107421875,0.64190673828125
2024-09-11 06:12:02,54.0,-0.1197509765625,-0.758880615234375,0.643280029296875
2024-09-11 06:12:04,54.0,-0.119049072265625,-0.7594451904296875,0.642364501953125
2024-09-11 06:12:06,54.0,-0.1192474365234375,-0.7589111328125,0.642730712890625
2024-09-11 06:12:08,54.0,-0.1192474365234375,-0.75860595703125,0.6425628662109375
2024-09-11 06:12:10,54.0,-0.1193084716796875,-0.7599029541015625,0.6424102783203125
2024-09-11 06:12:12,54.0,-0.1201629638671875,-0.7581939697265625,0.642547607421875
2024-09-11 06:12:14,54.0,-0.118377685546875,-0.759033203125,0.6424407958984375
2024-09-11 06:12:16,54.0,-0.1192474365234375,-0.7585601806640625,0.6428985595703125
2024-09-11 06:12:18,54.0,-0.1200103759765625,-0.759552001953125,0.643707275390625
2024-09-11 06:12:20,54.0,-0.118408203125,-0.7578887939453125,0.64520263671875
2024-09-11 06:12:22,54.0,-0.120819091796875,-0.75909423828125,0.64459228515625
2024-09-11 06:12:24,53.0,-0.1197357177734375,-0.7584991455078125,0.6440887451171875
2024-09-11 06:12:26,53.0,-0.120635986328125,-0.7578582763671875,0.6437835693359375
2024-09-11 06:12:28,53.0,-0.1190185546875,-0.75848388671875,0.6446075439453125
2024-09-11 06:12:30,53.0,-0.1189117431640625,-0.7580108642578125,0.6443634033203125
2024-09-11 06:12:32,53.0,-0.118743896484375,-0.75762939453125,0.6437225341796875
2024-09-11 06:12:34,54.0,-0.1182403564453125,-0.758270263671875,0.6424102783203125
2024-09-11 06:12:36,54.0,-0.119354248046875,-0.7563018798828125,0.64434814453125
2024-09-11 06:12:38,55.0,-0.1181640625,-0.75872802734375,0.6448211669921875
2024-09-11 06:12:40,55.0,-0.11920166015625,-0.758514404296875,0.6432342529296875
2024-09-11 06:12:42,55.0,-0.1217803955078125,-0.7577056884765625,0.6439056396484375
2024-09-11 06:12:44,55.0,-0.118499755859375,-0.75830078125,0.64459228515625
2024-09-11 06:12:46,55.0,-0.1186065673828125,-0.757904052734375,0.642913818359375
2024-09-11 06:12:48,55.0,-0.120819091796875,-0.75665283203125,0.6436004638671875
2024-09-11 06:12:50,55.0,-0.1193084716796875,-0.7582855224609375,0.642547607421875
2024-09-11 06:12:52,55.0,-0.119964599609375,-0.758056640625,0.642303466796875
2024-09-11 06:12:54,58.0,-0.1193389892578125,-0.759124755859375,0.643524169921875
2024-09-11 06:12:56,58.0,-0.1217041015625,-0.7593841552734375,0.642608642578125
2024-09-11 06:12:58,59.0,-0.12054443359375,-0.758575439453125,0.6426239013671875
2024-09-11 06:13:00,59.0,-0.121795654296875,-0.7587738037109375,0.641448974609375
2024-09-11 06:13:02,59.0,-0.1217803955078125,-0.7569732666015625,0.643157958984375
2024-09-11 06:13:04,61.0,-0.1195220947265625,-0.758087158203125,0.6421661376953125
2024-09-11 06:13:06,61.0,-0.1203155517578125,-0.75750732421875,0.6431121826171875
2024-09-11 06:13:08,57.0,-0.1182708740234375,-0.759429931640625,0.6437835693359375
2024-09-11 06:13:10,57.0,-0.1187896728515625,-0.75823974609375,0.64141845703125
2024-09-11 06:13:12,57.0,-0.118255615234375,-0.7582244873046875,0.643157958984375
2024-09-11 06:13:14,57.0,-0.1206207275390625,-0.759246826171875,0.6425018310546875
2024-09-11 06:13:16,57.0,-0.11907958984375,-0.7591705322265625,0.6419525146484375
2024-09-11 06:13:18,57.0,-0.11871337890625,-0.759552001953125,0.64300537109375
2024-09-11 06:13:20,57.0,-0.1196441650390625,-0.7586669921875,0.6425628662109375
2024-09-11 06:13:22,57.0,-0.120819091796875,-0.7595672607421875,0.6438446044921875
2024-09-11 06:13:24,60.0,-0.1199188232421875,-0.7596893310546875,0.643768310546875
2024-09-11 06:13:26,60.0,-0.119049072265625,-0.756744384765625,0.643341064453125
